userID,hotelID,ratings,flag,city
75,975,2,F,Luxor
75,977,2,F,Luxor
75,978,4,F,Luxor
75,980,3,F,Luxor
75,981,1,F,Luxor
75,982,2,F,Luxor
75,984,1,F,Luxor
75,985,1,F,Luxor
75,987,5,F,Luxor
75,988,5,F,Luxor
75,989,5,F,Luxor
75,990,4,F,Luxor
75,992,5,F,Luxor
75,993,3,F,Luxor
75,994,2,F,Luxor
75,995,3,F,Luxor
75,996,1,F,Luxor
75,997,1,F,Luxor
75,998,2,F,Luxor
75,1003,2,F,Luxor
75,1007,2,F,Luxor
75,1013,1,F,Luxor
75,1014,1,F,Luxor
75,1017,1,F,Luxor
75,1018,2,F,Luxor
75,1023,2,F,Luxor
75,1024,2,F,Luxor
75,1026,4,F,Luxor
75,1029,3,F,Luxor
75,1032,2,F,Luxor
75,1035,2,F,Luxor
75,1037,1,F,Luxor
75,1038,3,F,Sharm El Sheikh
75,1039,5,F,Sharm El Sheikh
75,1040,4,F,Sharm El Sheikh
75,1041,5,F,Sharm El Sheikh
75,1042,4,F,Sharm El Sheikh
75,1043,5,F,Sharm El Sheikh
75,1044,5,F,Sharm El Sheikh
75,1045,5,F,Sharm El Sheikh
75,1046,5,F,Sharm El Sheikh
75,1047,5,F,Sharm El Sheikh
75,1048,4,F,Sharm El Sheikh
75,1049,5,F,Sharm El Sheikh
75,1050,3,F,Sharm El Sheikh
75,1051,5,F,Sharm El Sheikh
75,1052,4,F,Sharm El Sheikh
75,1053,4,F,Sharm El Sheikh
75,1054,4,F,Sharm El Sheikh
75,1055,5,F,Sharm El Sheikh
75,1056,5,F,Sharm El Sheikh
75,1057,5,F,Sharm El Sheikh
75,1058,5,F,Sharm El Sheikh
75,1059,5,F,Sharm El Sheikh
75,1060,4,F,Sharm El Sheikh
75,1061,4,F,Sharm El Sheikh
75,1062,3,F,Sharm El Sheikh
75,1063,4,F,Sharm El Sheikh
75,1064,5,F,Sharm El Sheikh
75,1065,4,F,Sharm El Sheikh
75,1066,4,F,Sharm El Sheikh
75,1067,3,F,Sharm El Sheikh
75,1068,5,F,Sharm El Sheikh
75,1069,5,F,Sharm El Sheikh
75,1070,5,F,Sharm El Sheikh
75,1071,5,F,Sharm El Sheikh
75,1072,5,F,Sharm El Sheikh
75,1073,4,F,Sharm El Sheikh
75,1074,4,F,Sharm El Sheikh
75,1075,5,F,Sharm El Sheikh
75,1076,4,F,Sharm El Sheikh
75,1077,4,F,Sharm El Sheikh
75,1078,4,F,Sharm El Sheikh
75,1079,5,F,Sharm El Sheikh
75,1080,5,F,Sharm El Sheikh
75,1081,4,F,Sharm El Sheikh
75,1082,4,F,Sharm El Sheikh
75,1083,5,F,Sharm El Sheikh
75,1084,4,F,Sharm El Sheikh
75,1085,4,F,Sharm El Sheikh
75,1086,5,F,Sharm El Sheikh
75,1087,5,F,Sharm El Sheikh
75,1088,4,F,Sharm El Sheikh
75,1089,4,F,Sharm El Sheikh
75,1090,5,F,Sharm El Sheikh
75,1091,4,F,Sharm El Sheikh
75,1092,5,F,Sharm El Sheikh
75,1093,4,F,Sharm El Sheikh
75,1094,5,F,Sharm El Sheikh
75,1095,3,F,Sharm El Sheikh
75,1096,3,F,Sharm El Sheikh
75,1097,4,F,Sharm El Sheikh
75,1098,5,F,Sharm El Sheikh
75,1099,3,F,Sharm El Sheikh
75,1100,5,F,Sharm El Sheikh
75,1101,5,F,Sharm El Sheikh
75,1102,5,F,Sharm El Sheikh
75,1103,5,F,Sharm El Sheikh
75,1104,5,F,Sharm El Sheikh
75,1105,4,F,Sharm El Sheikh
75,1106,4,F,Sharm El Sheikh
75,1107,3,F,Sharm El Sheikh
75,1108,4,F,Sharm El Sheikh
75,1109,4,F,Sharm El Sheikh
75,1110,3,F,Sharm El Sheikh
75,1111,5,F,Sharm El Sheikh
75,1112,5,F,Sharm El Sheikh
75,1113,5,F,Sharm El Sheikh
75,1114,5,F,Sharm El Sheikh
75,1115,4,F,Sharm El Sheikh
75,1116,4,F,Sharm El Sheikh
75,1117,5,F,Sharm El Sheikh
75,1118,4,F,Sharm El Sheikh
75,1119,4,F,Sharm El Sheikh
75,1120,4,F,Sharm El Sheikh
75,1121,4,F,Sharm El Sheikh
75,1122,3,F,Sharm El Sheikh
75,1123,3,F,Sharm El Sheikh
75,1124,4,F,Sharm El Sheikh
75,1125,4,F,Sharm El Sheikh
75,1126,3,F,Sharm El Sheikh
75,1127,4,F,Sharm El Sheikh
75,1128,5,F,Sharm El Sheikh
75,1129,5,F,Sharm El Sheikh
75,1130,5,F,Sharm El Sheikh
75,1131,4,F,Sharm El Sheikh
75,1132,4,F,Sharm El Sheikh
75,1133,4,F,Sharm El Sheikh
75,1134,4,F,Sharm El Sheikh
75,1135,5,F,Sharm El Sheikh
75,1136,5,F,Sharm El Sheikh
75,1137,3,F,Sharm El Sheikh
75,1138,3,F,Sharm El Sheikh
75,1139,3,F,Sharm El Sheikh
75,1140,5,F,Sharm El Sheikh
75,1141,3,F,Sharm El Sheikh
75,1142,3,F,Sharm El Sheikh
75,1143,5,F,Sharm El Sheikh
75,1144,5,F,Sharm El Sheikh
75,1145,3,F,Sharm El Sheikh
75,1146,4,F,Sharm El Sheikh
75,1147,5,F,Sharm El Sheikh
75,1148,4,F,Sharm El Sheikh
75,1149,2,F,Sharm El Sheikh
75,1150,4,F,Sharm El Sheikh
75,1151,3,F,Sharm El Sheikh
75,1153,1,F,Sharm El Sheikh
75,1155,3,F,Sharm El Sheikh
75,1156,5,F,Sharm El Sheikh
75,1157,3,F,Sharm El Sheikh
75,1158,4,F,Sharm El Sheikh
75,1159,3,F,Sharm El Sheikh
75,1160,5,F,Sharm El Sheikh
75,1161,3,F,Sharm El Sheikh
75,1162,1,F,Sharm El Sheikh
75,1163,3,F,Sharm El Sheikh
75,1164,4,F,Sharm El Sheikh
75,1165,3,F,Sharm El Sheikh
75,1166,4,F,Sharm El Sheikh
75,1167,4,F,Sharm El Sheikh
75,1168,5,F,Sharm El Sheikh
75,1169,2,F,Sharm El Sheikh
75,1170,4,F,Sharm El Sheikh
75,1171,5,F,Sharm El Sheikh
75,1172,1,F,Sharm El Sheikh
75,1173,2,F,Sharm El Sheikh
75,1174,3,F,Sharm El Sheikh
75,1175,5,F,Sharm El Sheikh
75,1176,2,F,Sharm El Sheikh
75,1177,3,F,Sharm El Sheikh
75,1178,5,F,Sharm El Sheikh
75,1180,1,F,Sharm El Sheikh
75,1181,3,F,Sharm El Sheikh
75,1182,3,F,Sharm El Sheikh
75,1184,3,F,Sharm El Sheikh
75,1187,2,F,Sharm El Sheikh
75,1192,5,F,Sharm El Sheikh
75,1193,4,F,Sharm El Sheikh
75,1194,3,F,Sharm El Sheikh
75,1195,1,F,Sharm El Sheikh
75,1196,2,F,Sharm El Sheikh
75,1197,4,F,Sharm El Sheikh
75,1198,3,F,Sharm El Sheikh
75,1199,4,F,Sharm El Sheikh
75,1201,3,F,Sharm El Sheikh
75,1202,4,F,Sharm El Sheikh
75,1203,4,F,Sharm El Sheikh
75,1204,5,F,Sharm El Sheikh
75,1205,1,F,Sharm El Sheikh
75,1206,4,F,Sharm El Sheikh
75,1207,4,F,Sharm El Sheikh
75,1208,1,F,Sharm El Sheikh
75,1209,2,F,Sharm El Sheikh
75,1210,3,F,Sharm El Sheikh
75,1211,3,F,Sharm El Sheikh
75,1212,4,F,Sharm El Sheikh
75,1213,3,F,Sharm El Sheikh
75,1214,3,F,Sharm El Sheikh
75,1215,3,F,Sharm El Sheikh
75,1216,3,F,Sharm El Sheikh
75,1217,2,F,Sharm El Sheikh
75,1218,2,F,Sharm El Sheikh
75,1219,5,F,Sharm El Sheikh
75,1220,4,F,Sharm El Sheikh
75,1221,2,F,Sharm El Sheikh
75,1222,2,F,Sharm El Sheikh
75,1223,5,F,Sharm El Sheikh
75,1224,3,F,Sharm El Sheikh
75,1225,3,F,Sharm El Sheikh
75,1227,4,F,Sharm El Sheikh
75,1228,1,F,Sharm El Sheikh
75,1229,3,F,Sharm El Sheikh
75,1230,2,F,Sharm El Sheikh
75,1231,1,F,Sharm El Sheikh
75,1232,4,F,Sharm El Sheikh
75,1233,4,F,Sharm El Sheikh
75,1234,3,F,Sharm El Sheikh
75,1235,1,F,Sharm El Sheikh
75,1236,1,F,Sharm El Sheikh
75,1238,1,F,Sharm El Sheikh
75,1240,3,F,Sharm El Sheikh
75,1241,2,F,Sharm El Sheikh
75,1242,1,F,Sharm El Sheikh
75,1243,1,F,Sharm El Sheikh
75,1244,4,F,Sharm El Sheikh
75,1245,1,F,Sharm El Sheikh
75,1247,1,F,Sharm El Sheikh
75,1248,3,F,Sharm El Sheikh
75,1249,2,F,Sharm El Sheikh
75,1250,3,F,Sharm El Sheikh
75,1251,2,F,Sharm El Sheikh
75,1252,3,F,Sharm El Sheikh
75,1256,2,F,Sharm El Sheikh
75,1258,3,F,Sharm El Sheikh
75,1259,3,F,Sharm El Sheikh
75,1260,4,F,Sharm El Sheikh
75,1263,1,F,Sharm El Sheikh
75,1264,5,F,Sharm El Sheikh
75,1265,1,F,Sharm El Sheikh
75,1266,1,F,Sharm El Sheikh
75,1271,2,F,Sharm El Sheikh
75,1273,1,F,Sharm El Sheikh
75,1274,2,F,Sharm El Sheikh
75,1277,2,F,Sharm El Sheikh
75,1281,2,F,Sharm El Sheikh
75,1282,1,F,Sharm El Sheikh
75,1284,3,F,Sharm El Sheikh
75,1285,2,F,Sharm El Sheikh
75,1286,3,F,Sharm El Sheikh
75,1287,1,F,Sharm El Sheikh
75,1291,1,F,Sharm El Sheikh
75,1292,1,F,Sharm El Sheikh
75,1293,2,F,Sharm El Sheikh
75,1294,2,F,Sharm El Sheikh
75,1295,1,F,Sharm El Sheikh
75,1296,1,F,Sharm El Sheikh
75,1298,1,F,Sharm El Sheikh
75,1300,2,F,Sharm El Sheikh
75,1301,3,F,Sharm El Sheikh
75,1307,1,F,Sharm El Sheikh
75,1314,3,F,Sharm El Sheikh
75,1323,1,F,Sharm El Sheikh
75,1326,1,F,Sharm El Sheikh
75,1327,3,F,Sharm El Sheikh
75,1332,1,F,Sharm El Sheikh
75,1333,1,F,Sharm El Sheikh
75,1339,1,F,Sharm El Sheikh
75,1340,2,F,Sharm El Sheikh
75,1361,1,F,Sharm El Sheikh
75,1371,3,F,Sharm El Sheikh
76,1,4,F,Hurghada
76,2,5,F,Hurghada
76,3,5,F,Hurghada
76,4,5,F,Hurghada
76,5,5,F,Hurghada
76,6,5,F,Hurghada
76,7,5,F,Hurghada
76,8,5,F,Hurghada
76,9,4,F,Hurghada
76,10,5,F,Hurghada
76,11,4,F,Hurghada
76,12,5,F,Hurghada
76,13,5,F,Hurghada
76,14,5,F,Hurghada
76,15,4,F,Hurghada
76,16,5,F,Hurghada
76,17,4,F,Hurghada
76,18,4,F,Hurghada
76,19,5,F,Hurghada
76,20,5,F,Hurghada
76,21,4,F,Hurghada
76,22,4,F,Hurghada
76,23,5,F,Hurghada
76,24,5,F,Hurghada
76,25,4,F,Hurghada
76,26,5,F,Hurghada
76,27,4,F,Hurghada
76,28,3,F,Hurghada
76,29,5,F,Hurghada
76,30,5,F,Hurghada
76,31,5,F,Hurghada
76,32,5,F,Hurghada
76,33,5,F,Hurghada
76,34,4,F,Hurghada
76,35,4,F,Hurghada
76,36,5,F,Hurghada
76,37,4,F,Hurghada
76,38,4,F,Hurghada
76,39,4,F,Hurghada
76,40,4,F,Hurghada
76,41,5,F,Hurghada
76,42,5,F,Hurghada
76,43,4,F,Hurghada
76,44,5,F,Hurghada
76,45,5,F,Hurghada
76,46,4,F,Hurghada
76,47,5,F,Hurghada
76,48,5,F,Hurghada
76,49,5,F,Hurghada
76,50,4,F,Hurghada
76,51,5,F,Hurghada
76,52,5,F,Hurghada
76,53,4,F,Hurghada
76,54,5,F,Hurghada
76,55,5,F,Hurghada
76,56,4,F,Hurghada
76,57,5,F,Hurghada
76,58,5,F,Hurghada
76,59,5,F,Hurghada
76,60,5,F,Hurghada
76,61,5,F,Hurghada
76,62,5,F,Hurghada
76,63,4,F,Hurghada
76,64,4,F,Hurghada
76,65,4,F,Hurghada
76,66,5,F,Hurghada
76,67,4,F,Hurghada
76,68,5,F,Hurghada
76,69,5,F,Hurghada
76,70,4,F,Hurghada
76,71,5,F,Hurghada
76,72,4,F,Hurghada
76,73,5,F,Hurghada
76,74,5,F,Hurghada
76,75,5,F,Hurghada
76,76,5,F,Hurghada
76,77,4,F,Hurghada
76,78,4,F,Hurghada
76,79,4,F,Hurghada
76,80,4,F,Hurghada
76,81,4,F,Hurghada
76,82,4,F,Hurghada
76,83,2,F,Hurghada
76,84,5,F,Hurghada
76,85,4,F,Hurghada
76,86,5,F,Hurghada
76,87,5,F,Hurghada
76,88,5,F,Hurghada
76,89,4,F,Hurghada
76,90,5,F,Hurghada
76,91,5,F,Hurghada
76,92,5,F,Hurghada
76,93,3,F,Hurghada
76,94,4,F,Hurghada
76,95,4,F,Hurghada
76,97,5,F,Hurghada
76,98,4,F,Hurghada
76,99,4,F,Hurghada
76,100,5,F,Hurghada
76,101,5,F,Hurghada
76,102,4,F,Hurghada
76,103,5,F,Hurghada
76,104,3,F,Hurghada
76,105,4,F,Hurghada
76,106,4,F,Hurghada
76,107,4,F,Hurghada
76,108,4,F,Hurghada
76,109,4,F,Hurghada
76,110,4,F,Hurghada
76,111,4,F,Hurghada
76,112,4,F,Hurghada
76,113,4,F,Hurghada
76,114,3,F,Hurghada
76,115,4,F,Hurghada
76,116,4,F,Hurghada
76,117,3,F,Hurghada
76,118,3,F,Hurghada
76,119,5,F,Hurghada
76,120,4,F,Hurghada
76,121,5,F,Hurghada
76,122,4,F,Hurghada
76,123,3,F,Hurghada
76,124,3,F,Hurghada
76,125,4,F,Hurghada
76,126,5,F,Alexandria
76,127,4,F,Alexandria
76,128,4,F,Alexandria
76,129,3,F,Alexandria
76,130,4,F,Alexandria
76,131,5,F,Alexandria
76,132,5,F,Alexandria
76,133,4,F,Alexandria
76,134,5,F,Alexandria
76,135,5,F,Alexandria
76,136,4,F,Alexandria
76,137,4,F,Alexandria
76,139,2,F,Alexandria
76,140,2,F,Alexandria
76,141,2,F,Alexandria
76,142,5,F,Alexandria
76,143,5,F,Alexandria
76,144,1,F,Alexandria
76,145,2,F,Alexandria
76,146,5,F,Alexandria
76,147,3,F,Alexandria
76,149,5,F,Alexandria
76,150,1,F,Alexandria
76,152,1,F,Alexandria
76,154,5,F,Alexandria
76,155,1,F,Alexandria
76,156,4,F,Alexandria
76,157,3,F,Alexandria
76,158,3,F,Alexandria
76,159,4,F,Alexandria
76,161,1,F,Alexandria
76,162,1,F,Alexandria
76,164,4,F,Alexandria
76,165,3,F,Alexandria
76,167,4,F,Alexandria
76,168,5,F,Alexandria
76,169,1,F,Alexandria
76,170,1,F,Alexandria
76,173,1,F,Alexandria
76,174,3,F,Alexandria
76,177,1,F,Alexandria
76,179,2,F,Alexandria
76,185,1,F,Alexandria
76,189,3,F,Alexandria
76,190,1,F,Alexandria
76,191,2,F,Alexandria
76,192,1,F,Alexandria
76,193,1,F,Alexandria
76,197,3,F,Alexandria
76,200,1,F,Alexandria
76,203,2,F,Alexandria
76,204,3,F,Alexandria
76,206,1,F,Alexandria
76,216,5,F,Alexandria
76,217,3,F,Alexandria
76,229,1,F,Alexandria
76,237,1,F,Alexandria
76,242,2,F,Alexandria
76,253,2,F,Alexandria
76,261,1,F,Alexandria
76,291,5,F,Cairo
76,292,4,F,Cairo
76,293,5,F,Cairo
76,294,5,F,Cairo
76,295,5,F,Cairo
76,296,5,F,Cairo
76,297,5,F,Cairo
76,298,4,F,Cairo
76,299,5,F,Cairo
76,300,5,F,Cairo
76,301,5,F,Cairo
76,302,5,F,Cairo
76,303,5,F,Cairo
76,304,4,F,Cairo
76,305,5,F,Cairo
76,306,4,F,Cairo
76,307,3,F,Cairo
76,308,5,F,Cairo
76,309,1,F,Cairo
76,310,5,F,Cairo
76,311,5,F,Cairo
76,312,4,F,Cairo
76,313,5,F,Cairo
76,314,3,F,Cairo
76,315,2,F,Cairo
76,316,3,F,Cairo
76,317,4,F,Cairo
76,318,2,F,Cairo
76,319,3,F,Cairo
76,320,4,F,Cairo
76,321,4,F,Cairo
76,322,5,F,Cairo
76,323,5,F,Cairo
76,324,5,F,Cairo
76,325,5,F,Cairo
76,326,5,F,Cairo
76,327,5,F,Cairo
76,328,5,F,Cairo
76,329,1,F,Cairo
76,330,3,F,Cairo
76,331,1,F,Cairo
76,332,3,F,Cairo
76,333,2,F,Cairo
76,334,1,F,Cairo
76,336,2,F,Cairo
76,337,3,F,Cairo
76,338,4,F,Cairo
76,339,5,F,Cairo
76,340,2,F,Cairo
76,341,5,F,Cairo
76,342,4,F,Cairo
76,343,4,F,Cairo
76,344,3,F,Cairo
76,345,3,F,Cairo
76,346,4,F,Cairo
76,347,4,F,Cairo
76,348,5,F,Cairo
76,349,3,F,Cairo
76,351,2,F,Cairo
76,352,4,F,Cairo
76,353,3,F,Cairo
76,355,2,F,Cairo
76,356,3,F,Cairo
76,357,2,F,Cairo
76,358,2,F,Cairo
76,359,1,F,Cairo
76,360,3,F,Cairo
76,362,4,F,Cairo
76,365,2,F,Cairo
76,367,3,F,Cairo
76,368,4,F,Cairo
76,369,3,F,Cairo
76,370,2,F,Cairo
76,372,1,F,Cairo
76,375,1,F,Cairo
76,376,2,F,Cairo
76,377,4,F,Cairo
76,378,5,F,Cairo
76,379,3,F,Cairo
76,380,3,F,Cairo
76,381,2,F,Cairo
76,382,1,F,Cairo
76,383,2,F,Cairo
76,384,1,F,Cairo
76,385,2,F,Cairo
76,386,3,F,Cairo
76,388,3,F,Cairo
76,389,2,F,Cairo
76,390,2,F,Cairo
76,391,4,F,Cairo
76,392,1,F,Cairo
76,393,2,F,Cairo
76,394,1,F,Cairo
76,395,3,F,Cairo
76,397,4,F,Cairo
76,398,1,F,Cairo
76,399,3,F,Cairo
76,400,4,F,Cairo
76,401,2,F,Cairo
76,402,2,F,Cairo
76,403,2,F,Cairo
76,404,3,F,Cairo
76,407,2,F,Cairo
76,408,3,F,Cairo
76,409,3,F,Cairo
76,410,2,F,Cairo
76,415,3,F,Cairo
76,416,2,F,Cairo
76,417,2,F,Cairo
76,419,2,F,Cairo
76,420,3,F,Cairo
76,423,4,F,Cairo
76,427,3,F,Cairo
76,429,2,F,Cairo
76,432,3,F,Cairo
76,433,2,F,Cairo
76,434,1,F,Cairo
76,435,1,F,Cairo
76,438,4,F,Cairo
76,439,3,F,Cairo
76,443,2,F,Cairo
76,445,1,F,Cairo
76,446,2,F,Cairo
76,447,2,F,Cairo
76,450,4,F,Cairo
76,452,1,F,Cairo
76,454,4,F,Cairo
76,455,2,F,Cairo
76,460,1,F,Cairo
76,461,1,F,Cairo
76,462,1,F,Cairo
76,464,4,F,Cairo
76,466,1,F,Cairo
76,467,2,F,Cairo
76,468,2,F,Cairo
76,469,3,F,Cairo
76,473,3,F,Cairo
76,485,1,F,Cairo
76,487,2,F,Cairo
76,490,3,F,Cairo
76,517,1,F,Cairo
76,518,1,F,Cairo
76,519,1,F,Cairo
76,521,1,F,Cairo
76,522,3,F,Cairo
76,523,1,F,Cairo
76,525,3,F,Cairo
76,526,2,F,Cairo
76,527,3,F,Cairo
76,528,3,F,Cairo
76,530,3,F,Cairo
76,531,4,F,Cairo
76,532,2,F,Cairo
76,533,2,F,Cairo
76,534,3,F,Cairo
76,535,1,F,Cairo
76,537,1,F,Cairo
76,541,4,F,Cairo
76,544,3,F,Cairo
76,545,4,F,Cairo
76,546,2,F,Cairo
76,547,4,F,Cairo
76,548,3,F,Cairo
76,549,3,F,Cairo
76,552,1,F,Cairo
76,553,2,F,Cairo
76,554,3,F,Cairo
76,558,2,F,Cairo
76,559,4,F,Cairo
76,560,3,F,Cairo
76,561,4,F,Cairo
76,562,4,F,Cairo
76,566,3,F,Cairo
76,568,3,F,Cairo
76,569,3,F,Cairo
76,570,2,F,Cairo
76,571,3,F,Cairo
76,572,1,F,Cairo
76,575,3,F,Cairo
76,577,1,F,Cairo
76,579,1,F,Cairo
76,583,1,F,Cairo
76,589,1,F,Cairo
76,602,1,F,Cairo
76,603,3,F,Cairo
76,604,2,F,Cairo
76,605,2,F,Cairo
76,606,3,F,Cairo
76,607,3,F,Cairo
76,609,1,F,Cairo
76,610,1,F,Cairo
76,611,1,F,Cairo
76,612,1,F,Cairo
76,613,1,F,Cairo
76,614,2,F,Cairo
76,615,2,F,Cairo
76,616,2,F,Cairo
76,617,2,F,Cairo
76,618,2,F,Cairo
76,619,3,F,Cairo
76,620,3,F,Cairo
76,621,3,F,Cairo
76,623,1,F,Cairo
76,624,2,F,Cairo
76,626,1,F,Cairo
76,627,1,F,Cairo
76,628,2,F,Cairo
76,629,3,F,Cairo
76,630,2,F,Cairo
76,631,3,F,Cairo
76,633,1,F,Cairo
76,634,2,F,Cairo
76,639,2,F,Cairo
76,642,3,F,Cairo
76,643,1,F,Cairo
76,644,4,F,Cairo
76,646,3,F,Cairo
76,647,1,F,Cairo
76,648,1,F,Cairo
76,652,3,F,Cairo
76,653,3,F,Cairo
76,656,2,F,Cairo
76,659,5,F,Al-Fayyum
76,660,5,F,Al-Fayyum
76,661,3,F,Al-Fayyum
76,662,4,F,Al-Fayyum
76,667,1,F,Al-Fayyum
76,669,2,F,Al-Fayyum
76,674,2,F,Al-Fayyum
76,684,4,F,Giza
76,685,3,F,Giza
76,686,4,F,Giza
76,687,5,F,Giza
76,688,5,F,Giza
76,689,3,F,Giza
76,690,4,F,Giza
76,691,5,F,Giza
76,692,5,F,Giza
76,693,3,F,Giza
76,694,1,F,Giza
76,695,4,F,Giza
76,696,5,F,Giza
76,697,5,F,Giza
76,698,3,F,Giza
76,699,1,F,Giza
76,700,5,F,Giza
76,702,3,F,Giza
76,703,5,F,Giza
76,704,2,F,Giza
76,705,1,F,Giza
76,706,2,F,Giza
76,707,4,F,Giza
76,708,3,F,Giza
76,709,2,F,Giza
76,710,2,F,Giza
76,711,4,F,Giza
76,712,5,F,Giza
76,714,3,F,Giza
76,716,3,F,Giza
76,717,3,F,Giza
76,719,2,F,Giza
76,720,3,F,Giza
76,721,2,F,Giza
76,722,5,F,Giza
76,723,3,F,Giza
76,724,5,F,Giza
76,725,2,F,Giza
76,726,5,F,Giza
76,728,1,F,Giza
76,729,5,F,Giza
76,730,3,F,Giza
76,731,1,F,Giza
76,732,2,F,Giza
76,733,1,F,Giza
76,734,1,F,Giza
76,735,2,F,Giza
76,739,3,F,Giza
76,741,5,F,Giza
76,742,1,F,Giza
76,743,3,F,Giza
76,744,2,F,Giza
76,745,3,F,Giza
76,746,2,F,Giza
76,747,3,F,Giza
76,749,2,F,Giza
76,750,2,F,Giza
76,751,1,F,Giza
76,752,3,F,Giza
76,753,2,F,Giza
76,754,1,F,Giza
76,755,1,F,Giza
76,756,3,F,Giza
76,758,2,F,Giza
76,760,3,F,Giza
76,762,2,F,Giza
76,764,4,F,Giza
76,765,4,F,Giza
76,768,1,F,Giza
76,774,4,F,Giza
76,775,3,F,Giza
76,776,2,F,Giza
76,777,2,F,Giza
76,778,2,F,Giza
76,779,1,F,Giza
76,780,2,F,Giza
76,781,1,F,Giza
76,782,3,F,Giza
76,783,1,F,Giza
76,785,1,F,Giza
76,787,2,F,Giza
76,788,1,F,Giza
76,790,2,F,Giza
76,791,3,F,Giza
76,792,3,F,Giza
76,795,2,F,Giza
76,800,4,F,Giza
76,801,4,F,Giza
76,802,3,F,Giza
76,805,3,F,Giza
76,809,3,F,Giza
76,810,1,F,Giza
76,812,3,F,Giza
76,820,4,F,Giza
76,821,2,F,Giza
76,844,2,F,Giza
76,858,1,F,Giza
76,863,1,F,Giza
76,879,5,F,Luxor
76,880,5,F,Luxor
76,881,5,F,Luxor
76,882,5,F,Luxor
76,883,4,F,Luxor
76,884,4,F,Luxor
76,885,3,F,Luxor
76,886,4,F,Luxor
76,887,3,F,Luxor
76,888,3,F,Luxor
76,889,5,F,Luxor
76,890,4,F,Luxor
76,891,4,F,Luxor
76,892,4,F,Luxor
76,893,1,F,Luxor
76,894,3,F,Luxor
76,895,4,F,Luxor
76,896,5,F,Luxor
76,897,3,F,Luxor
76,898,4,F,Luxor
76,899,4,F,Luxor
76,900,4,F,Luxor
76,901,3,F,Luxor
76,904,2,F,Luxor
76,905,4,F,Luxor
76,906,4,F,Luxor
76,907,2,F,Luxor
76,909,5,F,Luxor
76,910,4,F,Luxor
76,911,3,F,Luxor
76,912,3,F,Luxor
76,913,3,F,Luxor
76,914,2,F,Luxor
76,917,1,F,Luxor
76,919,2,F,Luxor
76,921,3,F,Luxor
76,922,3,F,Luxor
76,924,1,F,Luxor
76,925,1,F,Luxor
76,926,3,F,Luxor
76,927,1,F,Luxor
76,928,1,F,Luxor
76,929,2,F,Luxor
76,932,2,F,Luxor
76,933,5,F,Luxor
76,936,3,F,Luxor
76,937,1,F,Luxor
76,938,3,F,Luxor
76,939,1,F,Luxor
76,940,3,F,Luxor
76,941,1,F,Luxor
76,943,3,F,Luxor
76,946,3,F,Luxor
76,948,1,F,Luxor
76,951,1,F,Luxor
76,966,2,F,Luxor
76,969,5,F,Luxor
76,970,3,F,Luxor
76,971,5,F,Luxor
76,972,5,F,Luxor
76,973,2,F,Luxor
76,974,2,F,Luxor
76,975,2,F,Luxor
76,977,2,F,Luxor
76,978,3,F,Luxor
76,980,4,F,Luxor
76,981,1,F,Luxor
76,982,2,F,Luxor
76,984,2,F,Luxor
76,985,1,F,Luxor
76,987,5,F,Luxor
76,988,3,F,Luxor
76,989,5,F,Luxor
76,990,3,F,Luxor
76,992,4,F,Luxor
76,993,2,F,Luxor
76,994,2,F,Luxor
76,995,3,F,Luxor
76,996,3,F,Luxor
76,997,1,F,Luxor
76,998,1,F,Luxor
76,999,1,F,Luxor
76,1003,3,F,Luxor
76,1007,3,F,Luxor
76,1008,1,F,Luxor
76,1013,1,F,Luxor
76,1015,1,F,Luxor
76,1017,2,F,Luxor
76,1018,2,F,Luxor
76,1019,2,F,Luxor
76,1023,2,F,Luxor
76,1024,2,F,Luxor
76,1026,4,F,Luxor
76,1029,4,F,Luxor
76,1030,1,F,Luxor
76,1032,3,F,Luxor
76,1033,1,F,Luxor
76,1034,1,F,Luxor
76,1037,1,F,Luxor
76,1038,4,F,Sharm El Sheikh
76,1039,5,F,Sharm El Sheikh
76,1040,4,F,Sharm El Sheikh
76,1041,5,F,Sharm El Sheikh
76,1042,4,F,Sharm El Sheikh
76,1043,5,F,Sharm El Sheikh
76,1044,5,F,Sharm El Sheikh
76,1045,5,F,Sharm El Sheikh
76,1046,5,F,Sharm El Sheikh
76,1047,5,F,Sharm El Sheikh
76,1048,4,F,Sharm El Sheikh
76,1049,5,F,Sharm El Sheikh
76,1050,3,F,Sharm El Sheikh
76,1051,5,F,Sharm El Sheikh
76,1052,4,F,Sharm El Sheikh
76,1053,4,F,Sharm El Sheikh
76,1054,5,F,Sharm El Sheikh
76,1055,5,F,Sharm El Sheikh
76,1056,5,F,Sharm El Sheikh
76,1057,5,F,Sharm El Sheikh
76,1058,5,F,Sharm El Sheikh
76,1059,5,F,Sharm El Sheikh
76,1060,4,F,Sharm El Sheikh
76,1061,4,F,Sharm El Sheikh
76,1062,4,F,Sharm El Sheikh
76,1063,4,F,Sharm El Sheikh
76,1064,5,F,Sharm El Sheikh
76,1065,3,F,Sharm El Sheikh
76,1066,4,F,Sharm El Sheikh
76,1067,4,F,Sharm El Sheikh
76,1068,5,F,Sharm El Sheikh
76,1069,5,F,Sharm El Sheikh
76,1070,5,F,Sharm El Sheikh
76,1071,5,F,Sharm El Sheikh
76,1072,5,F,Sharm El Sheikh
76,1073,4,F,Sharm El Sheikh
